,id,group,slice,height,width,img_path,msk_path
17928,kidney_3_dense_zy_0170,kidney_3_dense_zy,170,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0170.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0170.tif
17929,kidney_3_dense_zy_0171,kidney_3_dense_zy,171,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0171.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0171.tif
17930,kidney_3_dense_zy_0172,kidney_3_dense_zy,172,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0172.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0172.tif
17931,kidney_3_dense_zy_0173,kidney_3_dense_zy,173,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0173.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0173.tif
17932,kidney_3_dense_zy_0174,kidney_3_dense_zy,174,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0174.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0174.tif
17933,kidney_3_dense_zy_0175,kidney_3_dense_zy,175,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0175.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0175.tif
17934,kidney_3_dense_zy_0176,kidney_3_dense_zy,176,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0176.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0176.tif
17935,kidney_3_dense_zy_0177,kidney_3_dense_zy,177,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0177.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0177.tif
17936,kidney_3_dense_zy_0178,kidney_3_dense_zy,178,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0178.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0178.tif
17937,kidney_3_dense_zy_0179,kidney_3_dense_zy,179,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0179.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0179.tif
17938,kidney_3_dense_zy_0180,kidney_3_dense_zy,180,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0180.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0180.tif
17939,kidney_3_dense_zy_0181,kidney_3_dense_zy,181,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0181.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0181.tif
17940,kidney_3_dense_zy_0182,kidney_3_dense_zy,182,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0182.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0182.tif
17941,kidney_3_dense_zy_0183,kidney_3_dense_zy,183,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0183.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0183.tif
17942,kidney_3_dense_zy_0184,kidney_3_dense_zy,184,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0184.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0184.tif
17943,kidney_3_dense_zy_0185,kidney_3_dense_zy,185,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0185.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0185.tif
17944,kidney_3_dense_zy_0186,kidney_3_dense_zy,186,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0186.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0186.tif
17945,kidney_3_dense_zy_0187,kidney_3_dense_zy,187,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0187.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0187.tif
17946,kidney_3_dense_zy_0188,kidney_3_dense_zy,188,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0188.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0188.tif
17947,kidney_3_dense_zy_0189,kidney_3_dense_zy,189,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0189.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0189.tif
17948,kidney_3_dense_zy_0190,kidney_3_dense_zy,190,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0190.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0190.tif
17949,kidney_3_dense_zy_0191,kidney_3_dense_zy,191,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0191.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0191.tif
17950,kidney_3_dense_zy_0192,kidney_3_dense_zy,192,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0192.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0192.tif
17951,kidney_3_dense_zy_0193,kidney_3_dense_zy,193,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0193.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0193.tif
17952,kidney_3_dense_zy_0194,kidney_3_dense_zy,194,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0194.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0194.tif
17953,kidney_3_dense_zy_0195,kidney_3_dense_zy,195,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0195.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0195.tif
17954,kidney_3_dense_zy_0196,kidney_3_dense_zy,196,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0196.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0196.tif
17955,kidney_3_dense_zy_0197,kidney_3_dense_zy,197,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0197.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0197.tif
17956,kidney_3_dense_zy_0198,kidney_3_dense_zy,198,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0198.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0198.tif
17957,kidney_3_dense_zy_0199,kidney_3_dense_zy,199,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0199.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0199.tif
17958,kidney_3_dense_zy_0200,kidney_3_dense_zy,200,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0200.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0200.tif
17959,kidney_3_dense_zy_0201,kidney_3_dense_zy,201,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0201.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0201.tif
17960,kidney_3_dense_zy_0202,kidney_3_dense_zy,202,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0202.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0202.tif
17961,kidney_3_dense_zy_0203,kidney_3_dense_zy,203,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0203.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0203.tif
17962,kidney_3_dense_zy_0204,kidney_3_dense_zy,204,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0204.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0204.tif
17963,kidney_3_dense_zy_0205,kidney_3_dense_zy,205,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0205.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0205.tif
17964,kidney_3_dense_zy_0206,kidney_3_dense_zy,206,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0206.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0206.tif
17965,kidney_3_dense_zy_0207,kidney_3_dense_zy,207,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0207.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0207.tif
17966,kidney_3_dense_zy_0208,kidney_3_dense_zy,208,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0208.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0208.tif
17967,kidney_3_dense_zy_0209,kidney_3_dense_zy,209,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0209.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0209.tif
17968,kidney_3_dense_zy_0210,kidney_3_dense_zy,210,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0210.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0210.tif
17969,kidney_3_dense_zy_0211,kidney_3_dense_zy,211,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0211.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0211.tif
17970,kidney_3_dense_zy_0212,kidney_3_dense_zy,212,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0212.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0212.tif
17971,kidney_3_dense_zy_0213,kidney_3_dense_zy,213,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0213.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0213.tif
17972,kidney_3_dense_zy_0214,kidney_3_dense_zy,214,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0214.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0214.tif
17973,kidney_3_dense_zy_0215,kidney_3_dense_zy,215,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0215.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0215.tif
17974,kidney_3_dense_zy_0216,kidney_3_dense_zy,216,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0216.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0216.tif
17975,kidney_3_dense_zy_0217,kidney_3_dense_zy,217,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0217.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0217.tif
17976,kidney_3_dense_zy_0218,kidney_3_dense_zy,218,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0218.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0218.tif
17977,kidney_3_dense_zy_0219,kidney_3_dense_zy,219,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0219.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0219.tif
17978,kidney_3_dense_zy_0220,kidney_3_dense_zy,220,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0220.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0220.tif
17979,kidney_3_dense_zy_0221,kidney_3_dense_zy,221,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0221.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0221.tif
17980,kidney_3_dense_zy_0222,kidney_3_dense_zy,222,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0222.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0222.tif
17981,kidney_3_dense_zy_0223,kidney_3_dense_zy,223,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0223.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0223.tif
17982,kidney_3_dense_zy_0224,kidney_3_dense_zy,224,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0224.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0224.tif
17983,kidney_3_dense_zy_0225,kidney_3_dense_zy,225,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0225.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0225.tif
17984,kidney_3_dense_zy_0226,kidney_3_dense_zy,226,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0226.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0226.tif
17985,kidney_3_dense_zy_0227,kidney_3_dense_zy,227,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0227.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0227.tif
17986,kidney_3_dense_zy_0228,kidney_3_dense_zy,228,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0228.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0228.tif
17987,kidney_3_dense_zy_0229,kidney_3_dense_zy,229,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0229.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0229.tif
17988,kidney_3_dense_zy_0230,kidney_3_dense_zy,230,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0230.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0230.tif
17989,kidney_3_dense_zy_0231,kidney_3_dense_zy,231,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0231.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0231.tif
17990,kidney_3_dense_zy_0232,kidney_3_dense_zy,232,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0232.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0232.tif
17991,kidney_3_dense_zy_0233,kidney_3_dense_zy,233,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0233.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0233.tif
17992,kidney_3_dense_zy_0234,kidney_3_dense_zy,234,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0234.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0234.tif
17993,kidney_3_dense_zy_0235,kidney_3_dense_zy,235,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0235.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0235.tif
17994,kidney_3_dense_zy_0236,kidney_3_dense_zy,236,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0236.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0236.tif
17995,kidney_3_dense_zy_0237,kidney_3_dense_zy,237,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0237.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0237.tif
17996,kidney_3_dense_zy_0238,kidney_3_dense_zy,238,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0238.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0238.tif
17997,kidney_3_dense_zy_0239,kidney_3_dense_zy,239,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0239.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0239.tif
17998,kidney_3_dense_zy_0240,kidney_3_dense_zy,240,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0240.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0240.tif
17999,kidney_3_dense_zy_0241,kidney_3_dense_zy,241,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0241.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0241.tif
18000,kidney_3_dense_zy_0242,kidney_3_dense_zy,242,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0242.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0242.tif
18001,kidney_3_dense_zy_0243,kidney_3_dense_zy,243,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0243.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0243.tif
18002,kidney_3_dense_zy_0244,kidney_3_dense_zy,244,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0244.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0244.tif
18003,kidney_3_dense_zy_0245,kidney_3_dense_zy,245,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0245.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0245.tif
18004,kidney_3_dense_zy_0246,kidney_3_dense_zy,246,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0246.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0246.tif
18005,kidney_3_dense_zy_0247,kidney_3_dense_zy,247,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0247.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0247.tif
18006,kidney_3_dense_zy_0248,kidney_3_dense_zy,248,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0248.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0248.tif
18007,kidney_3_dense_zy_0249,kidney_3_dense_zy,249,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0249.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0249.tif
18008,kidney_3_dense_zy_0250,kidney_3_dense_zy,250,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0250.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0250.tif
18009,kidney_3_dense_zy_0251,kidney_3_dense_zy,251,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0251.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0251.tif
18010,kidney_3_dense_zy_0252,kidney_3_dense_zy,252,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0252.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0252.tif
18011,kidney_3_dense_zy_0253,kidney_3_dense_zy,253,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0253.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0253.tif
18012,kidney_3_dense_zy_0254,kidney_3_dense_zy,254,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0254.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0254.tif
18013,kidney_3_dense_zy_0255,kidney_3_dense_zy,255,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0255.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0255.tif
18014,kidney_3_dense_zy_0256,kidney_3_dense_zy,256,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0256.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0256.tif
18015,kidney_3_dense_zy_0257,kidney_3_dense_zy,257,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0257.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0257.tif
18016,kidney_3_dense_zy_0258,kidney_3_dense_zy,258,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0258.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0258.tif
18017,kidney_3_dense_zy_0259,kidney_3_dense_zy,259,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0259.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0259.tif
18018,kidney_3_dense_zy_0260,kidney_3_dense_zy,260,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0260.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0260.tif
18019,kidney_3_dense_zy_0261,kidney_3_dense_zy,261,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0261.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0261.tif
18020,kidney_3_dense_zy_0262,kidney_3_dense_zy,262,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0262.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0262.tif
18021,kidney_3_dense_zy_0263,kidney_3_dense_zy,263,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0263.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0263.tif
18022,kidney_3_dense_zy_0264,kidney_3_dense_zy,264,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0264.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0264.tif
18023,kidney_3_dense_zy_0265,kidney_3_dense_zy,265,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0265.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0265.tif
18024,kidney_3_dense_zy_0266,kidney_3_dense_zy,266,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0266.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0266.tif
18025,kidney_3_dense_zy_0267,kidney_3_dense_zy,267,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0267.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0267.tif
18026,kidney_3_dense_zy_0268,kidney_3_dense_zy,268,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0268.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0268.tif
18027,kidney_3_dense_zy_0269,kidney_3_dense_zy,269,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0269.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0269.tif
18028,kidney_3_dense_zy_0270,kidney_3_dense_zy,270,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0270.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0270.tif
18029,kidney_3_dense_zy_0271,kidney_3_dense_zy,271,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0271.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0271.tif
18030,kidney_3_dense_zy_0272,kidney_3_dense_zy,272,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0272.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0272.tif
18031,kidney_3_dense_zy_0273,kidney_3_dense_zy,273,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0273.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0273.tif
18032,kidney_3_dense_zy_0274,kidney_3_dense_zy,274,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0274.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0274.tif
18033,kidney_3_dense_zy_0275,kidney_3_dense_zy,275,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0275.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0275.tif
18034,kidney_3_dense_zy_0276,kidney_3_dense_zy,276,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0276.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0276.tif
18035,kidney_3_dense_zy_0277,kidney_3_dense_zy,277,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0277.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0277.tif
18036,kidney_3_dense_zy_0278,kidney_3_dense_zy,278,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0278.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0278.tif
18037,kidney_3_dense_zy_0279,kidney_3_dense_zy,279,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0279.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0279.tif
18038,kidney_3_dense_zy_0280,kidney_3_dense_zy,280,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0280.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0280.tif
18039,kidney_3_dense_zy_0281,kidney_3_dense_zy,281,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0281.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0281.tif
18040,kidney_3_dense_zy_0282,kidney_3_dense_zy,282,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0282.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0282.tif
18041,kidney_3_dense_zy_0283,kidney_3_dense_zy,283,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0283.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0283.tif
18042,kidney_3_dense_zy_0284,kidney_3_dense_zy,284,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0284.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0284.tif
18043,kidney_3_dense_zy_0285,kidney_3_dense_zy,285,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0285.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0285.tif
18044,kidney_3_dense_zy_0286,kidney_3_dense_zy,286,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0286.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0286.tif
18045,kidney_3_dense_zy_0287,kidney_3_dense_zy,287,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0287.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0287.tif
18046,kidney_3_dense_zy_0288,kidney_3_dense_zy,288,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0288.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0288.tif
18047,kidney_3_dense_zy_0289,kidney_3_dense_zy,289,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0289.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0289.tif
18048,kidney_3_dense_zy_0290,kidney_3_dense_zy,290,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0290.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0290.tif
18049,kidney_3_dense_zy_0291,kidney_3_dense_zy,291,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0291.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0291.tif
18050,kidney_3_dense_zy_0292,kidney_3_dense_zy,292,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0292.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0292.tif
18051,kidney_3_dense_zy_0293,kidney_3_dense_zy,293,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0293.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0293.tif
18052,kidney_3_dense_zy_0294,kidney_3_dense_zy,294,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0294.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0294.tif
18053,kidney_3_dense_zy_0295,kidney_3_dense_zy,295,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0295.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0295.tif
18054,kidney_3_dense_zy_0296,kidney_3_dense_zy,296,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0296.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0296.tif
18055,kidney_3_dense_zy_0297,kidney_3_dense_zy,297,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0297.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0297.tif
18056,kidney_3_dense_zy_0298,kidney_3_dense_zy,298,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0298.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0298.tif
18057,kidney_3_dense_zy_0299,kidney_3_dense_zy,299,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0299.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0299.tif
18058,kidney_3_dense_zy_0300,kidney_3_dense_zy,300,501,1706,blood-vessel-segmentation/train/kidney_3_dense_zy/images/0300.tif,blood-vessel-segmentation/train/kidney_3_dense_zy/labels/0300.tif
